HUC_10,NAME,Length_m,Rating,
401010201,UPPER CROWSNEST RIVER,1539,ZERO,
401010201,UPPER CROWSNEST RIVER,53,ZERO,
401010201,UPPER CROWSNEST RIVER,591,ZERO,
401010201,UPPER CROWSNEST RIVER,1319,ZERO,
401010201,UPPER CROWSNEST RIVER,885,ZERO,
401010201,UPPER CROWSNEST RIVER,95,ZERO,
401010201,UPPER CROWSNEST RIVER,275,ZERO,
401010201,UPPER CROWSNEST RIVER,113,ZERO,
401010201,UPPER CROWSNEST RIVER,139,ZERO,
401010201,UPPER CROWSNEST RIVER,127,ZERO,
401010201,UPPER CROWSNEST RIVER,185,ZERO,
401010201,UPPER CROWSNEST RIVER,211,ZERO,
401010201,UPPER CROWSNEST RIVER,568,ZERO,
401010201,UPPER CROWSNEST RIVER,754,ZERO,
401010201,UPPER CROWSNEST RIVER,754,ZERO,
401010201,UPPER CROWSNEST RIVER,508,ZERO,
401010201,UPPER CROWSNEST RIVER,573,ZERO,
401010201,UPPER CROWSNEST RIVER,283,ZERO,
401010201,UPPER CROWSNEST RIVER,1004,ZERO,
401010201,UPPER CROWSNEST RIVER,345,ZERO,
401010201,UPPER CROWSNEST RIVER,718,ZERO,
401010201,UPPER CROWSNEST RIVER,326,ZERO,
401010201,UPPER CROWSNEST RIVER,472,ZERO,
401010201,UPPER CROWSNEST RIVER,724,ZERO,
401010201,UPPER CROWSNEST RIVER,706,ZERO,
401010201,UPPER CROWSNEST RIVER,480,ZERO,
401010201,UPPER CROWSNEST RIVER,405,ZERO,
401010201,UPPER CROWSNEST RIVER,154,ZERO,
401010201,UPPER CROWSNEST RIVER,794,ZERO,
401010201,UPPER CROWSNEST RIVER,1282,ZERO,
401010201,UPPER CROWSNEST RIVER,552,ZERO,
401010201,UPPER CROWSNEST RIVER,584,ZERO,
401010201,UPPER CROWSNEST RIVER,163,ZERO,
401010201,UPPER CROWSNEST RIVER,2154,ZERO,
401010201,UPPER CROWSNEST RIVER,1016,ZERO,
401010201,UPPER CROWSNEST RIVER,826,ZERO,
401010201,UPPER CROWSNEST RIVER,633,ZERO,
401010201,UPPER CROWSNEST RIVER,693,ZERO,
401010201,UPPER CROWSNEST RIVER,485,ZERO,
401010201,UPPER CROWSNEST RIVER,319,ZERO,
401010201,UPPER CROWSNEST RIVER,602,ZERO,
401010201,UPPER CROWSNEST RIVER,208,ZERO,
401010201,UPPER CROWSNEST RIVER,354,ZERO,
401010201,UPPER CROWSNEST RIVER,574,ZERO,
401010201,UPPER CROWSNEST RIVER,588,ZERO,
401010201,UPPER CROWSNEST RIVER,570,ZERO,
401010201,UPPER CROWSNEST RIVER,423,ZERO,
401010201,UPPER CROWSNEST RIVER,814,ZERO,
401010201,UPPER CROWSNEST RIVER,924,ZERO,
401010201,UPPER CROWSNEST RIVER,753,ZERO,
401010201,UPPER CROWSNEST RIVER,407,ZERO,
401010201,UPPER CROWSNEST RIVER,186,ZERO,
401010201,UPPER CROWSNEST RIVER,480,ZERO,
401010201,UPPER CROWSNEST RIVER,615,ZERO,
401010201,UPPER CROWSNEST RIVER,600,ZERO,
401010201,UPPER CROWSNEST RIVER,495,ZERO,
401010201,UPPER CROWSNEST RIVER,430,ZERO,
401010201,UPPER CROWSNEST RIVER,1210,ZERO,
401010201,UPPER CROWSNEST RIVER,2314,ZERO,
401010201,UPPER CROWSNEST RIVER,312,ZERO,
401010201,UPPER CROWSNEST RIVER,294,ZERO,
401010201,UPPER CROWSNEST RIVER,87,ZERO,
401010201,UPPER CROWSNEST RIVER,121,ZERO,
401010201,UPPER CROWSNEST RIVER,400,ZERO,
401010201,UPPER CROWSNEST RIVER,723,ZERO,
401010201,UPPER CROWSNEST RIVER,184,ZERO,
401010201,UPPER CROWSNEST RIVER,608,ZERO,
401010201,UPPER CROWSNEST RIVER,377,ZERO,
401010201,UPPER CROWSNEST RIVER,1456,ZERO,
401010201,UPPER CROWSNEST RIVER,524,ZERO,
401010201,UPPER CROWSNEST RIVER,1015,ZERO,
401010201,UPPER CROWSNEST RIVER,1198,ZERO,
401010201,UPPER CROWSNEST RIVER,351,ZERO,
401010201,UPPER CROWSNEST RIVER,1221,ZERO,
401010201,UPPER CROWSNEST RIVER,128,ZERO,
401010201,UPPER CROWSNEST RIVER,1257,ZERO,
401010201,UPPER CROWSNEST RIVER,143,ZERO,
401010201,UPPER CROWSNEST RIVER,393,ZERO,
401010201,UPPER CROWSNEST RIVER,1598,ZERO,
401010201,UPPER CROWSNEST RIVER,230,ZERO,
401010201,UPPER CROWSNEST RIVER,400,ZERO,
401010201,UPPER CROWSNEST RIVER,97,ZERO,
401010201,UPPER CROWSNEST RIVER,1135,ZERO,
401010201,UPPER CROWSNEST RIVER,604,ZERO,
401010201,UPPER CROWSNEST RIVER,156,ZERO,
401010201,UPPER CROWSNEST RIVER,2856,ZERO,
401010201,UPPER CROWSNEST RIVER,610,ZERO,
401010201,UPPER CROWSNEST RIVER,1478,ZERO,
401010201,UPPER CROWSNEST RIVER,280,ZERO,
401010201,UPPER CROWSNEST RIVER,22,ZERO,
401010201,UPPER CROWSNEST RIVER,2320,ZERO,
401010201,UPPER CROWSNEST RIVER,444,ZERO,
401010201,UPPER CROWSNEST RIVER,495,ZERO,
401010201,UPPER CROWSNEST RIVER,978,ZERO,
401010201,UPPER CROWSNEST RIVER,1602,ZERO,
401010201,UPPER CROWSNEST RIVER,227,ZERO,
401010201,UPPER CROWSNEST RIVER,362,ZERO,
401010201,UPPER CROWSNEST RIVER,1201,ZERO,
401010201,UPPER CROWSNEST RIVER,459,ZERO,
401010201,UPPER CROWSNEST RIVER,600,ZERO,
401010201,UPPER CROWSNEST RIVER,558,ZERO,
401010201,UPPER CROWSNEST RIVER,816,ZERO,
401010201,UPPER CROWSNEST RIVER,76,ZERO,
401010201,UPPER CROWSNEST RIVER,159,ZERO,
401010201,UPPER CROWSNEST RIVER,213,ZERO,
401010201,UPPER CROWSNEST RIVER,1225,ZERO,
401010201,UPPER CROWSNEST RIVER,103,ZERO,
401010201,UPPER CROWSNEST RIVER,308,ZERO,
401010201,UPPER CROWSNEST RIVER,144,ZERO,
401010201,UPPER CROWSNEST RIVER,235,ZERO,
401010201,UPPER CROWSNEST RIVER,111,ZERO,
401010201,UPPER CROWSNEST RIVER,124,ZERO,
401010201,UPPER CROWSNEST RIVER,612,ZERO,
401010201,UPPER CROWSNEST RIVER,186,ZERO,
401010201,UPPER CROWSNEST RIVER,176,ZERO,
401010201,UPPER CROWSNEST RIVER,625,ZERO,
401010201,UPPER CROWSNEST RIVER,265,ZERO,
401010201,UPPER CROWSNEST RIVER,995,ZERO,
401010201,UPPER CROWSNEST RIVER,881,ZERO,
401010201,UPPER CROWSNEST RIVER,1045,ZERO,
401010201,UPPER CROWSNEST RIVER,1377,ZERO,
401010201,UPPER CROWSNEST RIVER,208,ZERO,
401010201,UPPER CROWSNEST RIVER,157,ZERO,
401010201,UPPER CROWSNEST RIVER,107,ZERO,
401010201,UPPER CROWSNEST RIVER,966,ZERO,
401010201,UPPER CROWSNEST RIVER,1070,ZERO,
401010201,UPPER CROWSNEST RIVER,1344,ZERO,
401010201,UPPER CROWSNEST RIVER,424,ZERO,
401010201,UPPER CROWSNEST RIVER,347,ZERO,
401010201,UPPER CROWSNEST RIVER,675,ZERO,
401010201,UPPER CROWSNEST RIVER,257,ZERO,
401010201,UPPER CROWSNEST RIVER,817,ZERO,
401010201,UPPER CROWSNEST RIVER,356,ZERO,
401010201,UPPER CROWSNEST RIVER,681,ZERO,
401010201,UPPER CROWSNEST RIVER,1094,ZERO,
401010201,UPPER CROWSNEST RIVER,317,ZERO,
401010201,UPPER CROWSNEST RIVER,751,ZERO,
401010201,UPPER CROWSNEST RIVER,1187,ZERO,
401010201,UPPER CROWSNEST RIVER,379,ZERO,
401010201,UPPER CROWSNEST RIVER,1405,ZERO,
401010201,UPPER CROWSNEST RIVER,1343,ZERO,
401010201,UPPER CROWSNEST RIVER,943,ZERO,
401010201,UPPER CROWSNEST RIVER,89,ZERO,
401010201,UPPER CROWSNEST RIVER,326,ZERO,
401010201,UPPER CROWSNEST RIVER,170,ZERO,
401010201,UPPER CROWSNEST RIVER,196,ZERO,
401010201,UPPER CROWSNEST RIVER,359,ZERO,
401010201,UPPER CROWSNEST RIVER,733,ZERO,
401010201,UPPER CROWSNEST RIVER,280,ZERO,
401010201,UPPER CROWSNEST RIVER,257,ZERO,
401010201,UPPER CROWSNEST RIVER,341,ZERO,
401010201,UPPER CROWSNEST RIVER,339,ZERO,
401010201,UPPER CROWSNEST RIVER,1425,ZERO,
401010201,UPPER CROWSNEST RIVER,835,ZERO,
401010201,UPPER CROWSNEST RIVER,531,ZERO,
401010201,UPPER CROWSNEST RIVER,585,ZERO,
401010201,UPPER CROWSNEST RIVER,506,ZERO,
401010201,UPPER CROWSNEST RIVER,374,ZERO,
401010201,UPPER CROWSNEST RIVER,620,ZERO,
401010201,UPPER CROWSNEST RIVER,422,ZERO,
401010201,UPPER CROWSNEST RIVER,273,ZERO,
401010201,UPPER CROWSNEST RIVER,1169,ZERO,
401010201,UPPER CROWSNEST RIVER,231,ZERO,
401010201,UPPER CROWSNEST RIVER,291,ZERO,
401010201,UPPER CROWSNEST RIVER,926,ZERO,
401010201,UPPER CROWSNEST RIVER,956,ZERO,
401010201,UPPER CROWSNEST RIVER,196,ZERO,
401010201,UPPER CROWSNEST RIVER,633,ZERO,
401010201,UPPER CROWSNEST RIVER,204,ZERO,
401010201,UPPER CROWSNEST RIVER,174,ZERO,
401010201,UPPER CROWSNEST RIVER,239,ZERO,
401010201,UPPER CROWSNEST RIVER,464,ZERO,
401010201,UPPER CROWSNEST RIVER,95,ZERO,
401010201,UPPER CROWSNEST RIVER,349,ZERO,
401010201,UPPER CROWSNEST RIVER,117,ZERO,
401010201,UPPER CROWSNEST RIVER,664,ZERO,
401010201,UPPER CROWSNEST RIVER,840,ZERO,
401010201,UPPER CROWSNEST RIVER,443,ZERO,
401010201,UPPER CROWSNEST RIVER,639,ZERO,
401010201,UPPER CROWSNEST RIVER,732,ZERO,
401010201,UPPER CROWSNEST RIVER,328,ZERO,
401010201,UPPER CROWSNEST RIVER,924,ZERO,
401010201,UPPER CROWSNEST RIVER,542,ZERO,
401010201,UPPER CROWSNEST RIVER,354,ZERO,
401010201,UPPER CROWSNEST RIVER,171,ZERO,
401010201,UPPER CROWSNEST RIVER,159,ZERO,
401010201,UPPER CROWSNEST RIVER,200,ZERO,
401010201,UPPER CROWSNEST RIVER,93,ZERO,
401010201,UPPER CROWSNEST RIVER,2513,ZERO,
401010201,UPPER CROWSNEST RIVER,228,ZERO,
401010201,UPPER CROWSNEST RIVER,256,ZERO,
401010201,UPPER CROWSNEST RIVER,304,ZERO,
401010201,UPPER CROWSNEST RIVER,482,ZERO,
401010201,UPPER CROWSNEST RIVER,716,ZERO,
401010201,UPPER CROWSNEST RIVER,577,ZERO,
401010201,UPPER CROWSNEST RIVER,1074,ZERO,
401010201,UPPER CROWSNEST RIVER,133,ZERO,
401010201,UPPER CROWSNEST RIVER,1728,ZERO,
401010201,UPPER CROWSNEST RIVER,96,ZERO,
401010201,UPPER CROWSNEST RIVER,1176,ZERO,
401010201,UPPER CROWSNEST RIVER,432,ZERO,
401010201,UPPER CROWSNEST RIVER,827,ZERO,
401010201,UPPER CROWSNEST RIVER,176,ZERO,
401010201,UPPER CROWSNEST RIVER,359,ZERO,
401010201,UPPER CROWSNEST RIVER,1219,ZERO,
401010201,UPPER CROWSNEST RIVER,1493,ZERO,
401010201,UPPER CROWSNEST RIVER,193,ZERO,
401010201,UPPER CROWSNEST RIVER,74,ZERO,
401010201,UPPER CROWSNEST RIVER,506,ZERO,
401010201,UPPER CROWSNEST RIVER,436,ZERO,
401010201,UPPER CROWSNEST RIVER,503,ZERO,
401010201,UPPER CROWSNEST RIVER,247,ZERO,
401010201,UPPER CROWSNEST RIVER,1256,ZERO,
401010201,UPPER CROWSNEST RIVER,248,ZERO,
401010201,UPPER CROWSNEST RIVER,386,ZERO,
401010201,UPPER CROWSNEST RIVER,257,ZERO,
401010201,UPPER CROWSNEST RIVER,1734,ZERO,
401010201,UPPER CROWSNEST RIVER,528,ZERO,
401010201,UPPER CROWSNEST RIVER,169,ZERO,
401010201,UPPER CROWSNEST RIVER,2093,ZERO,
401010201,UPPER CROWSNEST RIVER,430,ZERO,
401010201,UPPER CROWSNEST RIVER,1032,ZERO,
401010201,UPPER CROWSNEST RIVER,55,ZERO,
401010201,UPPER CROWSNEST RIVER,955,ZERO,
401010201,UPPER CROWSNEST RIVER,293,ZERO,
401010201,UPPER CROWSNEST RIVER,190,ZERO,
401010201,UPPER CROWSNEST RIVER,726,ZERO,
401010201,UPPER CROWSNEST RIVER,255,ZERO,
401010201,UPPER CROWSNEST RIVER,379,ZERO,
401010201,UPPER CROWSNEST RIVER,274,ZERO,
401010201,UPPER CROWSNEST RIVER,687,ZERO,
401010201,UPPER CROWSNEST RIVER,223,ZERO,
401010201,UPPER CROWSNEST RIVER,315,ZERO,
401010201,UPPER CROWSNEST RIVER,140,ZERO,
401010201,UPPER CROWSNEST RIVER,331,ZERO,
401010201,UPPER CROWSNEST RIVER,547,ZERO,
401010201,UPPER CROWSNEST RIVER,829,ZERO,
401010201,UPPER CROWSNEST RIVER,1011,ZERO,
401010201,UPPER CROWSNEST RIVER,635,ZERO,
401010201,UPPER CROWSNEST RIVER,337,ZERO,
401010201,UPPER CROWSNEST RIVER,988,ZERO,
401010201,UPPER CROWSNEST RIVER,524,ZERO,
401010201,UPPER CROWSNEST RIVER,848,ZERO,
401010201,UPPER CROWSNEST RIVER,225,ZERO,
401010201,UPPER CROWSNEST RIVER,1192,ZERO,
401010201,UPPER CROWSNEST RIVER,258,ZERO,
401010201,UPPER CROWSNEST RIVER,1239,ZERO,
401010201,UPPER CROWSNEST RIVER,587,ZERO,
401010201,UPPER CROWSNEST RIVER,162,ZERO,
401010201,UPPER CROWSNEST RIVER,338,ZERO,
401010201,UPPER CROWSNEST RIVER,474,ZERO,
401010201,UPPER CROWSNEST RIVER,218,ZERO,
401010201,UPPER CROWSNEST RIVER,44,ZERO,
401010201,UPPER CROWSNEST RIVER,34,ZERO,
401010201,UPPER CROWSNEST RIVER,474,ZERO,
401010201,UPPER CROWSNEST RIVER,626,ZERO,
401010201,UPPER CROWSNEST RIVER,189,ZERO,
401010201,UPPER CROWSNEST RIVER,1124,ZERO,
401010201,UPPER CROWSNEST RIVER,681,ZERO,
401010201,UPPER CROWSNEST RIVER,9,ZERO,
401010201,UPPER CROWSNEST RIVER,1743,ZERO,
401010201,UPPER CROWSNEST RIVER,340,ZERO,
401010201,UPPER CROWSNEST RIVER,849,ZERO,
401010201,UPPER CROWSNEST RIVER,162,ZERO,
401010201,UPPER CROWSNEST RIVER,537,ZERO,
401010201,UPPER CROWSNEST RIVER,45,ZERO,
401010201,UPPER CROWSNEST RIVER,116,ZERO,
401010201,UPPER CROWSNEST RIVER,80,ZERO,
401010201,UPPER CROWSNEST RIVER,513,ZERO,
401010201,UPPER CROWSNEST RIVER,142,ZERO,
401010201,UPPER CROWSNEST RIVER,181,ZERO,
401010201,UPPER CROWSNEST RIVER,180,ZERO,
401010201,UPPER CROWSNEST RIVER,255,ZERO,
401010201,UPPER CROWSNEST RIVER,441,ZERO,
401010201,UPPER CROWSNEST RIVER,343,ZERO,
401010201,UPPER CROWSNEST RIVER,336,ZERO,
401010201,UPPER CROWSNEST RIVER,1185,ZERO,
401010201,UPPER CROWSNEST RIVER,272,ZERO,
401010201,UPPER CROWSNEST RIVER,508,ZERO,
401010201,UPPER CROWSNEST RIVER,180,ZERO,
401010201,UPPER CROWSNEST RIVER,405,ZERO,
401010201,UPPER CROWSNEST RIVER,816,ZERO,
401010201,UPPER CROWSNEST RIVER,1929,ZERO,
401010201,UPPER CROWSNEST RIVER,842,ZERO,
401010201,UPPER CROWSNEST RIVER,192,ZERO,
401010201,UPPER CROWSNEST RIVER,503,ZERO,
401010201,UPPER CROWSNEST RIVER,73,ZERO,
401010201,UPPER CROWSNEST RIVER,329,ZERO,
401010201,UPPER CROWSNEST RIVER,199,ZERO,
401010201,UPPER CROWSNEST RIVER,965,ZERO,
401010201,UPPER CROWSNEST RIVER,291,ZERO,
401010201,UPPER CROWSNEST RIVER,370,ZERO,
401010201,UPPER CROWSNEST RIVER,486,ZERO,
401010201,UPPER CROWSNEST RIVER,172,ZERO,
401010201,UPPER CROWSNEST RIVER,370,ZERO,
401010201,UPPER CROWSNEST RIVER,530,ZERO,
401010201,UPPER CROWSNEST RIVER,329,ZERO,
401010201,UPPER CROWSNEST RIVER,864,ZERO,
401010201,UPPER CROWSNEST RIVER,314,ZERO,
401010201,UPPER CROWSNEST RIVER,535,ZERO,
401010201,UPPER CROWSNEST RIVER,297,ZERO,
401010201,UPPER CROWSNEST RIVER,213,ZERO,
401010201,UPPER CROWSNEST RIVER,493,ZERO,
401010201,UPPER CROWSNEST RIVER,217,ZERO,
401010201,UPPER CROWSNEST RIVER,616,ZERO,
401010201,UPPER CROWSNEST RIVER,90,ZERO,
401010201,UPPER CROWSNEST RIVER,655,ZERO,
401010201,UPPER CROWSNEST RIVER,277,ZERO,
401010201,UPPER CROWSNEST RIVER,537,ZERO,
401010201,UPPER CROWSNEST RIVER,827,ZERO,
401010201,UPPER CROWSNEST RIVER,661,ZERO,
401010201,UPPER CROWSNEST RIVER,494,ZERO,
401010201,UPPER CROWSNEST RIVER,646,ZERO,
401010201,UPPER CROWSNEST RIVER,536,ZERO,
401010201,UPPER CROWSNEST RIVER,637,ZERO,
401010201,UPPER CROWSNEST RIVER,301,ZERO,
401010201,UPPER CROWSNEST RIVER,932,ZERO,
401010201,UPPER CROWSNEST RIVER,578,ZERO,
401010201,UPPER CROWSNEST RIVER,311,ZERO,
401010201,UPPER CROWSNEST RIVER,958,ZERO,
401010201,UPPER CROWSNEST RIVER,305,ZERO,
401010201,UPPER CROWSNEST RIVER,249,ZERO,
401010201,UPPER CROWSNEST RIVER,435,ZERO,
401010201,UPPER CROWSNEST RIVER,609,ZERO,
401010201,UPPER CROWSNEST RIVER,1234,ZERO,
401010201,UPPER CROWSNEST RIVER,305,ZERO,
401010201,UPPER CROWSNEST RIVER,775,ZERO,
401010201,UPPER CROWSNEST RIVER,269,ZERO,
401010201,UPPER CROWSNEST RIVER,1326,ZERO,
401010201,UPPER CROWSNEST RIVER,549,ZERO,
401010201,UPPER CROWSNEST RIVER,305,ZERO,
401010201,UPPER CROWSNEST RIVER,495,ZERO,
401010202,ALLISON CREEK,353,ZERO,
401010202,ALLISON CREEK,498,ZERO,
401010202,ALLISON CREEK,273,ZERO,
401010202,ALLISON CREEK,752,ZERO,
401010202,ALLISON CREEK,23,ZERO,
401010202,ALLISON CREEK,112,ZERO,
401010202,ALLISON CREEK,60,ZERO,
401010202,ALLISON CREEK,349,ZERO,
401010202,ALLISON CREEK,125,ZERO,
401010202,ALLISON CREEK,130,ZERO,
401010202,ALLISON CREEK,401,ZERO,
401010202,ALLISON CREEK,100,ZERO,
401010202,ALLISON CREEK,318,ZERO,
401010202,ALLISON CREEK,596,ZERO,
401010202,ALLISON CREEK,405,ZERO,
401010202,ALLISON CREEK,123,ZERO,
401010202,ALLISON CREEK,666,ZERO,
401010202,ALLISON CREEK,646,ZERO,
401010202,ALLISON CREEK,271,ZERO,
401010202,ALLISON CREEK,1356,ZERO,
401010202,ALLISON CREEK,2258,ZERO,
401010202,ALLISON CREEK,1120,ZERO,
401010202,ALLISON CREEK,712,ZERO,
401010202,ALLISON CREEK,303,ZERO,
401010202,ALLISON CREEK,2335,ZERO,
401010202,ALLISON CREEK,708,ZERO,
401010202,ALLISON CREEK,739,ZERO,
401010202,ALLISON CREEK,1980,ZERO,
401010202,ALLISON CREEK,103,ZERO,
401010202,ALLISON CREEK,1102,ZERO,
401010202,ALLISON CREEK,1182,ZERO,
401010202,ALLISON CREEK,1202,ZERO,
401010202,ALLISON CREEK,3354,ZERO,
401010202,ALLISON CREEK,91,ZERO,
401010202,ALLISON CREEK,269,ZERO,
401010202,ALLISON CREEK,282,ZERO,
401010202,ALLISON CREEK,397,ZERO,
401010202,ALLISON CREEK,367,ZERO,
401010202,ALLISON CREEK,301,ZERO,
401010202,ALLISON CREEK,63,ZERO,
401010202,ALLISON CREEK,673,ZERO,
401010202,ALLISON CREEK,283,ZERO,
401010202,ALLISON CREEK,320,ZERO,
401010202,ALLISON CREEK,474,ZERO,
401010202,ALLISON CREEK,214,ZERO,
401010202,ALLISON CREEK,401,ZERO,
401010202,ALLISON CREEK,620,ZERO,
401010202,ALLISON CREEK,962,ZERO,
401010202,ALLISON CREEK,118,ZERO,
401010202,ALLISON CREEK,542,ZERO,
401010202,ALLISON CREEK,1612,ZERO,
401010202,ALLISON CREEK,680,ZERO,
401010202,ALLISON CREEK,534,ZERO,
401010202,ALLISON CREEK,533,ZERO,
401010202,ALLISON CREEK,647,ZERO,
401010202,ALLISON CREEK,455,ZERO,
401010202,ALLISON CREEK,417,ZERO,
401010202,ALLISON CREEK,597,ZERO,
401010202,ALLISON CREEK,458,ZERO,
401010202,ALLISON CREEK,249,ZERO,
401010202,ALLISON CREEK,424,ZERO,
401010202,ALLISON CREEK,393,ZERO,
401010202,ALLISON CREEK,1025,ZERO,
401010202,ALLISON CREEK,328,ZERO,
401010202,ALLISON CREEK,306,ZERO,
401010202,ALLISON CREEK,500,ZERO,
401010202,ALLISON CREEK,265,ZERO,
401010202,ALLISON CREEK,470,ZERO,
401010202,ALLISON CREEK,387,ZERO,
401010202,ALLISON CREEK,309,ZERO,
401010202,ALLISON CREEK,1207,ZERO,
401010202,ALLISON CREEK,78,ZERO,
401010202,ALLISON CREEK,23,ZERO,
401010202,ALLISON CREEK,481,ZERO,
401010202,ALLISON CREEK,130,ZERO,
401010202,ALLISON CREEK,400,ZERO,
401010202,ALLISON CREEK,293,ZERO,
401010202,ALLISON CREEK,691,ZERO,
401010202,ALLISON CREEK,46,ZERO,
401010202,ALLISON CREEK,368,ZERO,
401010202,ALLISON CREEK,106,ZERO,
401010202,ALLISON CREEK,395,ZERO,
401010202,ALLISON CREEK,35,ZERO,
401010202,ALLISON CREEK,337,ZERO,
401010202,ALLISON CREEK,215,ZERO,
401010202,ALLISON CREEK,328,ZERO,
401010202,ALLISON CREEK,277,ZERO,
401010202,ALLISON CREEK,1487,ZERO,
401010202,ALLISON CREEK,711,ZERO,
401010202,ALLISON CREEK,1006,ZERO,
401010202,ALLISON CREEK,1294,ZERO,
401010202,ALLISON CREEK,488,ZERO,
401010202,ALLISON CREEK,298,ZERO,
401010202,ALLISON CREEK,1202,ZERO,
401010202,ALLISON CREEK,583,ZERO,
401010202,ALLISON CREEK,715,ZERO,
401010202,ALLISON CREEK,477,ZERO,
401010202,ALLISON CREEK,1615,ZERO,
401010202,ALLISON CREEK,834,ZERO,
401010202,ALLISON CREEK,1099,ZERO,
401010202,ALLISON CREEK,999,ZERO,
401010202,ALLISON CREEK,1187,ZERO,
401010202,ALLISON CREEK,686,ZERO,
401010202,ALLISON CREEK,341,ZERO,
401010202,ALLISON CREEK,1219,ZERO,
401010202,ALLISON CREEK,885,ZERO,
401010202,ALLISON CREEK,1653,ZERO,
401010202,ALLISON CREEK,1162,ZERO,
401010202,ALLISON CREEK,159,ZERO,
401010202,ALLISON CREEK,236,ZERO,
401010202,ALLISON CREEK,530,ZERO,
401010202,ALLISON CREEK,2026,ZERO,
401010202,ALLISON CREEK,554,ZERO,
401010202,ALLISON CREEK,527,ZERO,
401010202,ALLISON CREEK,231,ZERO,
401010202,ALLISON CREEK,331,ZERO,
401010202,ALLISON CREEK,90,ZERO,
401010202,ALLISON CREEK,546,ZERO,
401010202,ALLISON CREEK,1008,ZERO,
401010202,ALLISON CREEK,819,ZERO,
401010202,ALLISON CREEK,1482,ZERO,
401010202,ALLISON CREEK,1224,ZERO,
401010202,ALLISON CREEK,322,ZERO,
401010202,ALLISON CREEK,1463,ZERO,
401010202,ALLISON CREEK,199,ZERO,
401010202,ALLISON CREEK,99,ZERO,
401010202,ALLISON CREEK,126,ZERO,
401010202,ALLISON CREEK,440,ZERO,
401010202,ALLISON CREEK,585,ZERO,
401010202,ALLISON CREEK,553,ZERO,
401010202,ALLISON CREEK,317,ZERO,
401010202,ALLISON CREEK,143,ZERO,
401010202,ALLISON CREEK,241,ZERO,
401010202,ALLISON CREEK,769,ZERO,
401010202,ALLISON CREEK,1328,ZERO,
401010202,ALLISON CREEK,973,ZERO,
401010202,ALLISON CREEK,1768,ZERO,
401010202,ALLISON CREEK,980,ZERO,
401010202,ALLISON CREEK,526,ZERO,
401010202,ALLISON CREEK,497,ZERO,
401010202,ALLISON CREEK,287,ZERO,
401010202,ALLISON CREEK,302,ZERO,
401010202,ALLISON CREEK,698,ZERO,
401010202,ALLISON CREEK,1199,ZERO,
401010202,ALLISON CREEK,1473,ZERO,
401010202,ALLISON CREEK,197,ZERO,
401010202,ALLISON CREEK,499,ZERO,
401010202,ALLISON CREEK,535,ZERO,
401010202,ALLISON CREEK,934,ZERO,
401010202,ALLISON CREEK,770,ZERO,
401010202,ALLISON CREEK,1367,ZERO,
401010202,ALLISON CREEK,335,ZERO,
401010202,ALLISON CREEK,617,ZERO,
401010202,ALLISON CREEK,1600,ZERO,
401010202,ALLISON CREEK,1572,ZERO,
401010202,ALLISON CREEK,415,ZERO,
401010202,ALLISON CREEK,644,ZERO,
401010202,ALLISON CREEK,719,ZERO,
401010202,ALLISON CREEK,986,ZERO,
401010202,ALLISON CREEK,531,ZERO,
401010202,ALLISON CREEK,1970,ZERO,
401010202,ALLISON CREEK,1045,ZERO,
401010202,ALLISON CREEK,796,ZERO,
401010202,ALLISON CREEK,443,ZERO,
401010202,ALLISON CREEK,1375,ZERO,
401010202,ALLISON CREEK,93,ZERO,
401010202,ALLISON CREEK,2530,ZERO,
401010202,ALLISON CREEK,489,ZERO,
401010202,ALLISON CREEK,453,ZERO,
401010202,ALLISON CREEK,321,ZERO,
401010203,BLAIRMORE CREEK,1190,ZERO,
401010203,BLAIRMORE CREEK,129,ZERO,
401010203,BLAIRMORE CREEK,299,ZERO,
401010203,BLAIRMORE CREEK,585,ZERO,
401010203,BLAIRMORE CREEK,116,ZERO,
401010203,BLAIRMORE CREEK,741,ZERO,
401010203,BLAIRMORE CREEK,527,ZERO,
401010203,BLAIRMORE CREEK,57,ZERO,
401010203,BLAIRMORE CREEK,982,ZERO,
401010203,BLAIRMORE CREEK,259,ZERO,
401010203,BLAIRMORE CREEK,428,ZERO,
401010203,BLAIRMORE CREEK,93,ZERO,
401010203,BLAIRMORE CREEK,304,ZERO,
401010203,BLAIRMORE CREEK,192,ZERO,
401010203,BLAIRMORE CREEK,558,ZERO,
401010203,BLAIRMORE CREEK,744,ZERO,
401010203,BLAIRMORE CREEK,506,ZERO,
401010203,BLAIRMORE CREEK,198,ZERO,
401010203,BLAIRMORE CREEK,357,ZERO,
401010203,BLAIRMORE CREEK,255,ZERO,
401010203,BLAIRMORE CREEK,168,ZERO,
401010203,BLAIRMORE CREEK,557,ZERO,
401010203,BLAIRMORE CREEK,392,ZERO,
401010203,BLAIRMORE CREEK,144,ZERO,
401010203,BLAIRMORE CREEK,468,ZERO,
401010203,BLAIRMORE CREEK,299,ZERO,
401010203,BLAIRMORE CREEK,700,ZERO,
401010203,BLAIRMORE CREEK,292,ZERO,
401010203,BLAIRMORE CREEK,926,ZERO,
401010203,BLAIRMORE CREEK,733,ZERO,
401010203,BLAIRMORE CREEK,318,ZERO,
401010203,BLAIRMORE CREEK,971,ZERO,
401010203,BLAIRMORE CREEK,654,ZERO,
401010203,BLAIRMORE CREEK,1247,ZERO,
